Category,Region,Inventory Level,Price,Discount,Weather Condition,Promotion,Demand,Product_UID,Weekday
Clothing,West,636,68.04,10,Cloudy,1,156,S004_P0011,Saturday
Electronics,West,128,102.56,10,Cloudy,0,92,S004_P0012,Saturday
Groceries,West,365,22.46,0,Cloudy,0,126,S004_P0013,Saturday
Furniture,West,10,145.46,15,Cloudy,1,80,S004_P0014,Saturday
Furniture,West,304,95.36,15,Cloudy,1,102,S004_P0015,Saturday
Furniture,West,255,107.39,15,Cloudy,1,94,S004_P0016,Saturday
Clothing,West,195,98.17,10,Cloudy,0,114,S004_P0017,Saturday
Furniture,West,124,176.09,15,Cloudy,1,135,S004_P0018,Saturday
Clothing,West,173,56.87,0,Cloudy,0,80,S004_P0019,Saturday
Furniture,West,250,168.25,0,Cloudy,0,136,S004_P0020,Saturday
Groceries,North,230,10.63,25,Snowy,1,152,S005_P0001,Saturday
Electronics,North,193,39.94,10,Snowy,1,116,S005_P0002,Saturday
Toys,North,198,32.98,10,Snowy,1,158,S005_P0003,Saturday
Groceries,North,131,7.13,20,Snowy,1,146,S005_P0004,Saturday
Groceries,North,125,15.66,0,Snowy,0,86,S005_P0005,Saturday
Groceries,North,425,48.22,25,Snowy,1,106,S005_P0006,Saturday
Groceries,North,381,88.9,10,Snowy,1,141,S005_P0007,Saturday
Groceries,North,122,65.98,25,Snowy,1,198,S005_P0008,Saturday
Groceries,North,367,94.5,10,Snowy,0,110,S005_P0009,Saturday
Groceries,North,635,56.18,5,Snowy,0,95,S005_P0010,Saturday
Electronics,North,502,72.69,10,Snowy,1,81,S005_P0011,Saturday
Furniture,North,575,113.33,10,Snowy,0,67,S005_P0012,Saturday
Groceries,North,60,60.39,5,Snowy,0,54,S005_P0013,Saturday
Furniture,North,262,168.39,10,Snowy,1,111,S005_P0014,Saturday
Groceries,North,480,39.55,15,Snowy,1,76,S005_P0015,Saturday
Toys,North,671,34.5,10,Snowy,1,107,S005_P0016,Saturday
Toys,North,111,37.39,10,Snowy,0,126,S005_P0017,Saturday
Clothing,North,164,19.9,10,Snowy,1,84,S005_P0018,Saturday
Furniture,North,199,118.86,10,Snowy,0,60,S005_P0019,Saturday
Toys,North,134,30.72,10,Snowy,0,110,S005_P0020,Saturday
Electronics,North,212,62.76,10,Sunny,0,87,S001_P0001,Sunday
Clothing,North,208,80.13,5,Sunny,0,183,S001_P0002,Sunday
Clothing,North,199,66.41,5,Sunny,0,157,S001_P0003,Sunday
Electronics,North,123,112.58,5,Sunny,0,124,S001_P0004,Sunday
Groceries,North,1198,56.42,5,Sunny,0,99,S001_P0005,Sunday
Toys,North,445,43.73,10,Sunny,0,132,S001_P0006,Sunday
Groceries,North,364,21.29,10,Sunny,0,84,S001_P0007,Sunday
Electronics,North,138,38.58,10,Sunny,0,81,S001_P0008,Sunday
Clothing,North,152,95.45,5,Sunny,0,133,S001_P0009,Sunday
Furniture,North,565,121.82,15,Sunny,1,107,S001_P0010,Sunday
Furniture,North,219,173.38,10,Sunny,0,110,S001_P0011,Sunday
Groceries,North,141,86.89,10,Sunny,0,131,S001_P0012,Sunday
Toys,North,100,30.92,10,Sunny,0,105,S001_P0013,Sunday
Groceries,North,292,94.42,0,Sunny,0,168,S001_P0014,Sunday
Toys,North,137,16.07,5,Sunny,0,95,S001_P0015,Sunday
Groceries,North,305,42.45,10,Sunny,0,163,S001_P0016,Sunday
Toys,North,98,17.97,25,Sunny,1,95,S001_P0017,Sunday
Groceries,North,229,58.15,10,Sunny,0,101,S001_P0018,Sunday
Furniture,North,74,110.34,0,Sunny,0,68,S001_P0019,Sunday
Furniture,North,507,131.7,25,Sunny,1,186,S001_P0020,Sunday
Groceries,South,441,72.8,10,Cloudy,0,97,S002_P0001,Sunday
Toys,South,248,35.31,0,Cloudy,0,99,S002_P0002,Sunday
Groceries,South,81,83.67,5,Cloudy,0,124,S002_P0003,Sunday
Groceries,South,143,37.02,5,Cloudy,0,75,S002_P0004,Sunday
Electronics,South,432,89.65,5,Cloudy,0,86,S002_P0005,Sunday
Clothing,South,162,81.45,0,Cloudy,0,149,S002_P0006,Sunday
Toys,South,0,29.68,10,Cloudy,0,142,S002_P0007,Sunday
Groceries,South,139,27.27,0,Cloudy,0,99,S002_P0008,Sunday
Groceries,South,441,71.1,0,Cloudy,0,140,S002_P0009,Sunday
Groceries,South,129,99.51,20,Cloudy,1,219,S002_P0010,Sunday
Groceries,South,459,95.2,5,Cloudy,0,114,S002_P0011,Sunday
Electronics,South,602,69.5,0,Cloudy,0,98,S002_P0012,Sunday
Groceries,South,544,22.14,10,Cloudy,0,114,S002_P0013,Sunday
Electronics,South,381,111.09,10,Cloudy,0,77,S002_P0014,Sunday
Clothing,South,516,68.62,0,Cloudy,0,95,S002_P0015,Sunday
Clothing,South,209,95.73,0,Cloudy,0,119,S002_P0016,Sunday
Toys,South,111,21.43,25,Cloudy,1,183,S002_P0017,Sunday
Clothing,South,191,25.49,5,Cloudy,0,70,S002_P0018,Sunday
Clothing,South,399,88.51,0,Cloudy,0,99,S002_P0019,Sunday
Furniture,South,104,143.21,20,Cloudy,1,162,S002_P0020,Sunday
Toys,East,337,16.03,10,Sunny,0,113,S003_P0001,Sunday
Groceries,East,633,65.38,0,Sunny,0,147,S003_P0002,Sunday
Electronics,East,225,113.16,0,Sunny,0,155,S003_P0003,Sunday
Groceries,East,413,20.27,10,Sunny,0,90,S003_P0004,Sunday
Toys,East,634,20.94,5,Sunny,0,72,S003_P0005,Sunday
Toys,East,152,35.45,10,Sunny,0,96,S003_P0006,Sunday
Groceries,East,476,18.9,10,Sunny,0,185,S003_P0007,Sunday
Clothing,East,200,122.87,0,Sunny,0,114,S003_P0008,Sunday
Groceries,East,136,64.71,5,Sunny,0,157,S003_P0009,Sunday
Groceries,East,187,41.46,10,Sunny,1,134,S003_P0010,Sunday
Electronics,East,202,102.05,10,Sunny,0,70,S003_P0011,Sunday
Furniture,East,72,93.38,10,Sunny,0,89,S003_P0012,Sunday
Groceries,East,1004,74.17,10,Sunny,0,121,S003_P0013,Sunday
Groceries,East,461,96.55,5,Sunny,0,119,S003_P0014,Sunday
Groceries,East,783,79.36,10,Sunny,0,67,S003_P0015,Sunday
Electronics,East,330,97.45,5,Sunny,0,102,S003_P0016,Sunday
Furniture,East,621,119.73,25,Sunny,1,162,S003_P0017,Sunday
Furniture,East,584,122.84,0,Sunny,0,37,S003_P0018,Sunday
Groceries,East,183,51.98,5,Sunny,0,95,S003_P0019,Sunday
Clothing,East,390,98.38,15,Sunny,1,263,S003_P0020,Sunday
Groceries,West,626,14.34,5,Cloudy,0,186,S004_P0001,Sunday
Groceries,West,296,22.25,0,Cloudy,0,127,S004_P0002,Sunday
Furniture,West,274,140.32,5,Cloudy,0,76,S004_P0003,Sunday
Groceries,West,405,49.28,10,Cloudy,0,88,S004_P0004,Sunday
Clothing,West,125,66.25,10,Cloudy,0,98,S004_P0005,Sunday
Groceries,West,58,41.55,0,Cloudy,0,139,S004_P0006,Sunday
Groceries,West,477,27.5,5,Cloudy,0,100,S004_P0007,Sunday
Furniture,West,122,90.81,10,Cloudy,0,81,S004_P0008,Sunday
Clothing,West,544,128.66,0,Cloudy,0,113,S004_P0009,Sunday
Groceries,West,784,21.73,25,Cloudy,1,116,S004_P0010,Sunday
Clothing,West,466,57.43,10,Cloudy,0,100,S004_P0011,Sunday
Electronics,West,175,114.07,10,Cloudy,0,125,S004_P0012,Sunday
Groceries,West,282,19.09,10,Cloudy,0,108,S004_P0013,Sunday
Furniture,West,306,160.04,5,Cloudy,0,62,S004_P0014,Sunday
Furniture,West,196,99.97,0,Cloudy,0,69,S004_P0015,Sunday
Furniture,West,174,100.04,10,Cloudy,0,45,S004_P0016,Sunday
Clothing,West,174,122.29,10,Cloudy,1,214,S004_P0017,Sunday
Furniture,West,146,158.72,10,Cloudy,0,85,S004_P0018,Sunday
Clothing,West,118,62.54,10,Cloudy,0,143,S004_P0019,Sunday
Furniture,West,132,102.05,25,Cloudy,1,85,S004_P0020,Sunday
Groceries,North,91,11.26,5,Sunny,0,79,S005_P0001,Sunday
Electronics,North,453,38.29,10,Sunny,0,87,S005_P0002,Sunday
Toys,North,183,28.09,10,Sunny,0,104,S005_P0003,Sunday
Groceries,North,131,8.3,0,Sunny,0,105,S005_P0004,Sunday
Groceries,North,219,15.91,10,Sunny,0,123,S005_P0005,Sunday
Groceries,North,354,66.61,0,Sunny,0,117,S005_P0006,Sunday
Groceries,North,284,77.16,0,Sunny,0,65,S005_P0007,Sunday
Groceries,North,201,47.04,10,Sunny,0,47,S005_P0008,Sunday
Groceries,North,297,104.96,5,Sunny,0,127,S005_P0009,Sunday
Groceries,North,569,73.1,10,Sunny,1,207,S005_P0010,Sunday
Electronics,North,440,82.88,0,Sunny,0,89,S005_P0011,Sunday
Furniture,North,522,110.49,0,Sunny,0,34,S005_P0012,Sunday
Groceries,North,535,76.82,5,Sunny,0,108,S005_P0013,Sunday
Furniture,North,166,181.82,0,Sunny,0,86,S005_P0014,Sunday
Groceries,North,400,47.25,10,Sunny,0,96,S005_P0015,Sunday
Toys,North,592,35.87,5,Sunny,0,102,S005_P0016,Sunday
Toys,North,135,37.94,10,Sunny,1,114,S005_P0017,Sunday
Clothing,North,109,21.83,10,Sunny,0,129,S005_P0018,Sunday
Furniture,North,127,110.82,10,Sunny,0,42,S005_P0019,Sunday
Toys,North,104,34.99,25,Sunny,1,248,S005_P0020,Sunday
Electronics,North,403,68.99,5,Cloudy,0,99,S001_P0001,Monday
Clothing,North,243,74.31,10,Cloudy,1,175,S001_P0002,Monday
Clothing,North,476,59.9,10,Cloudy,0,140,S001_P0003,Monday
Electronics,North,41,84.98,0,Cloudy,0,31,S001_P0004,Monday
Groceries,North,1110,61.16,10,Cloudy,0,142,S001_P0005,Monday
Toys,North,332,39.24,0,Cloudy,0,67,S001_P0006,Monday
Groceries,North,299,26.19,15,Cloudy,1,152,S001_P0007,Monday
Electronics,North,51,43.59,15,Cloudy,1,138,S001_P0008,Monday
Clothing,North,180,107.23,5,Cloudy,0,175,S001_P0009,Monday
Furniture,North,464,125.13,5,Cloudy,0,68,S001_P0010,Monday
Furniture,North,89,171.1,0,Cloudy,0,90,S001_P0011,Monday
Groceries,North,219,92.85,10,Cloudy,0,154,S001_P0012,Monday
Toys,North,98,33.19,5,Cloudy,0,110,S001_P0013,Monday
Groceries,North,114,67.09,10,Cloudy,0,105,S001_P0014,Monday
Toys,North,176,15.42,10,Cloudy,0,115,S001_P0015,Monday
Groceries,North,174,35.68,10,Cloudy,0,89,S001_P0016,Monday
Toys,North,121,20.01,15,Cloudy,1,90,S001_P0017,Monday
Groceries,North,148,88.17,10,Cloudy,1,259,S001_P0018,Monday
Furniture,North,97,100.04,5,Cloudy,0,56,S001_P0019,Monday
Furniture,North,290,72.13,25,Cloudy,1,21,S001_P0020,Monday
Groceries,South,356,92.41,5,Cloudy,0,140,S002_P0001,Monday
Toys,South,150,27.48,15,Cloudy,1,88,S002_P0002,Monday
Groceries,South,250,89.45,5,Cloudy,0,130,S002_P0003,Monday
Groceries,South,310,37.68,5,Cloudy,0,80,S002_P0004,Monday
Electronics,South,372,106.04,0,Cloudy,0,122,S002_P0005,Monday
Clothing,South,163,64.91,10,Cloudy,0,125,S002_P0006,Monday
Toys,South,492,31.33,10,Cloudy,1,143,S002_P0007,Monday
Groceries,South,169,25.46,10,Cloudy,1,127,S002_P0008,Monday
Groceries,South,350,60.43,0,Cloudy,0,89,S002_P0009,Monday
Groceries,South,226,101.82,10,Cloudy,0,181,S002_P0010,Monday
Groceries,South,368,87.8,10,Cloudy,0,90,S002_P0011,Monday
Electronics,South,523,76.85,10,Cloudy,0,149,S002_P0012,Monday
Groceries,South,426,22.43,10,Cloudy,0,118,S002_P0013,Monday
Electronics,South,311,126.79,10,Cloudy,0,117,S002_P0014,Monday
Clothing,South,407,65.99,0,Cloudy,0,84,S002_P0015,Monday
Clothing,South,532,95.41,10,Cloudy,0,136,S002_P0016,Monday
Toys,South,442,18.81,20,Cloudy,1,131,S002_P0017,Monday
Clothing,South,110,23.86,25,Cloudy,1,138,S002_P0018,Monday
Clothing,South,314,87.49,5,Cloudy,0,111,S002_P0019,Monday
Furniture,South,498,112.29,20,Cloudy,1,98,S002_P0020,Monday
Toys,East,228,16.94,5,Cloudy,0,113,S003_P0001,Monday
Groceries,East,542,63.2,20,Cloudy,1,220,S003_P0002,Monday
Electronics,East,283,83.72,10,Cloudy,0,91,S003_P0003,Monday
Groceries,East,305,19.53,5,Cloudy,0,64,S003_P0004,Monday
Toys,East,571,18.63,10,Cloudy,0,69,S003_P0005,Monday
Toys,East,181,35.1,10,Cloudy,0,78,S003_P0006,Monday
Groceries,East,353,15.05,25,Cloudy,1,149,S003_P0007,Monday
Clothing,East,451,107.02,15,Cloudy,1,106,S003_P0008,Monday
Groceries,East,126,54.33,10,Cloudy,0,132,S003_P0009,Monday
Groceries,East,174,47.61,0,Cloudy,0,145,S003_P0010,Monday
Electronics,East,379,149.55,0,Cloudy,0,140,S003_P0011,Monday
Furniture,East,182,80.32,10,Cloudy,0,48,S003_P0012,Monday
Groceries,East,886,81.49,5,Cloudy,0,152,S003_P0013,Monday
Groceries,East,347,104.46,0,Cloudy,0,128,S003_P0014,Monday
Groceries,East,727,96.09,10,Cloudy,0,125,S003_P0015,Monday
Electronics,East,222,106.66,5,Cloudy,0,131,S003_P0016,Monday
Furniture,East,442,113.54,20,Cloudy,1,105,S003_P0017,Monday
Furniture,East,551,122.41,10,Cloudy,1,63,S003_P0018,Monday
Groceries,East,111,55.22,0,Cloudy,0,98,S003_P0019,Monday
Clothing,East,168,93.11,25,Cloudy,1,271,S003_P0020,Monday
Groceries,West,500,12.72,0,Cloudy,0,142,S004_P0001,Monday
Groceries,West,152,21.6,15,Cloudy,1,174,S004_P0002,Monday
Furniture,West,211,136.67,10,Cloudy,0,84,S004_P0003,Monday
Groceries,West,310,47.32,0,Cloudy,0,62,S004_P0004,Monday
Clothing,West,154,73.22,0,Cloudy,0,96,S004_P0005,Monday
Groceries,West,307,35.07,0,Cloudy,0,71,S004_P0006,Monday
Groceries,West,358,20.07,15,Cloudy,1,44,S004_P0007,Monday
Furniture,West,161,103.15,15,Cloudy,1,122,S004_P0008,Monday
Clothing,West,460,135.11,0,Cloudy,0,146,S004_P0009,Monday
Groceries,West,685,22.11,10,Cloudy,0,68,S004_P0010,Monday
Clothing,West,378,54.14,5,Cloudy,0,82,S004_P0011,Monday
Electronics,West,66,96.77,10,Cloudy,0,75,S004_P0012,Monday
Groceries,West,780,22.51,10,Cloudy,0,164,S004_P0013,Monday
Furniture,West,261,164.16,5,Cloudy,0,69,S004_P0014,Monday
Furniture,West,133,104.1,0,Cloudy,0,95,S004_P0015,Monday
Furniture,West,144,124.42,0,Cloudy,0,75,S004_P0016,Monday
Clothing,West,230,83.44,20,Cloudy,1,116,S004_P0017,Monday
Furniture,West,136,128.85,25,Cloudy,1,92,S004_P0018,Monday
Clothing,West,160,64.64,10,Cloudy,0,136,S004_P0019,Monday
Furniture,West,340,113.2,15,Cloudy,1,65,S004_P0020,Monday
Groceries,North,313,12.03,5,Cloudy,0,114,S005_P0001,Monday
Electronics,North,358,45.9,20,Cloudy,1,189,S005_P0002,Monday
Toys,North,212,32.4,5,Cloudy,0,133,S005_P0003,Monday
Groceries,North,113,7.55,5,Cloudy,0,92,S005_P0004,Monday
Groceries,North,112,13.34,10,Cloudy,0,70,S005_P0005,Monday
Groceries,North,872,57.85,0,Cloudy,0,89,S005_P0006,Monday
Groceries,North,217,87.12,10,Cloudy,1,152,S005_P0007,Monday
Groceries,North,163,63.14,10,Cloudy,1,133,S005_P0008,Monday
Groceries,North,720,119.96,5,Cloudy,0,174,S005_P0009,Monday
Groceries,North,336,70.78,0,Cloudy,0,136,S005_P0010,Monday
Electronics,North,352,68.44,5,Cloudy,0,50,S005_P0011,Monday
Furniture,North,482,151.97,0,Cloudy,0,107,S005_P0012,Monday
Groceries,North,425,79.93,5,Cloudy,0,137,S005_P0013,Monday
Furniture,North,412,160.8,5,Cloudy,0,81,S005_P0014,Monday
Groceries,North,307,53.55,10,Cloudy,0,137,S005_P0015,Monday
Toys,North,518,31.25,10,Cloudy,0,92,S005_P0016,Monday
Toys,North,155,42.06,10,Cloudy,1,149,S005_P0017,Monday
Clothing,North,116,22.21,10,Cloudy,1,135,S005_P0018,Monday
Furniture,North,97,141.81,10,Cloudy,0,95,S005_P0019,Monday
Toys,North,199,31.28,25,Cloudy,1,179,S005_P0020,Monday
Electronics,North,315,73.71,0,Cloudy,0,103,S001_P0001,Tuesday
Clothing,North,51,73.44,15,Cloudy,1,172,S001_P0002,Tuesday
Clothing,North,367,56.98,10,Cloudy,0,123,S001_P0003,Tuesday
Electronics,North,242,98.78,5,Cloudy,0,69,S001_P0004,Tuesday
Groceries,North,968,53.96,15,Cloudy,1,103,S001_P0005,Tuesday
Toys,North,281,35.91,10,Cloudy,1,72,S001_P0006,Tuesday
Groceries,North,133,27.21,10,Cloudy,0,164,S001_P0007,Tuesday
Electronics,North,132,47.22,0,Cloudy,0,95,S001_P0008,Tuesday
Clothing,North,174,105.27,5,Cloudy,0,168,S001_P0009,Tuesday
Furniture,North,404,144.24,0,Cloudy,0,109,S001_P0010,Tuesday
Furniture,North,179,146.6,5,Cloudy,0,61,S001_P0011,Tuesday
Groceries,North,364,87.87,10,Cloudy,1,134,S001_P0012,Tuesday
Toys,North,114,31.51,10,Cloudy,0,95,S001_P0013,Tuesday
Groceries,North,355,58.9,25,Cloudy,1,122,S001_P0014,Tuesday
Toys,North,211,14.0,25,Cloudy,1,126,S001_P0015,Tuesday
Groceries,North,607,37.94,10,Cloudy,1,108,S001_P0016,Tuesday
Toys,North,113,21.69,10,Cloudy,0,97,S001_P0017,Tuesday
Groceries,North,218,49.44,10,Cloudy,0,55,S001_P0018,Tuesday
Furniture,North,96,87.02,5,Cloudy,0,22,S001_P0019,Tuesday
Furniture,North,268,130.72,15,Cloudy,1,156,S001_P0020,Tuesday
Groceries,South,209,82.63,10,Sunny,0,138,S002_P0001,Tuesday
Toys,South,289,27.21,10,Sunny,1,69,S002_P0002,Tuesday
Groceries,South,562,73.23,0,Sunny,0,69,S002_P0003,Tuesday
Groceries,South,226,38.32,5,Sunny,0,70,S002_P0004,Tuesday
Electronics,South,278,83.53,20,Sunny,1,133,S002_P0005,Tuesday
Clothing,South,171,76.07,20,Sunny,1,208,S002_P0006,Tuesday
Toys,South,772,32.95,5,Sunny,0,142,S002_P0007,Tuesday
Groceries,South,158,31.15,5,Sunny,0,161,S002_P0008,Tuesday
Groceries,South,291,82.18,5,Sunny,0,194,S002_P0009,Tuesday
Groceries,South,244,93.68,10,Sunny,0,150,S002_P0010,Tuesday
Groceries,South,829,107.39,10,Sunny,0,155,S002_P0011,Tuesday
Electronics,South,397,59.97,15,Sunny,1,87,S002_P0012,Tuesday
Groceries,South,330,22.76,5,Sunny,0,106,S002_P0013,Tuesday
Electronics,South,939,142.46,25,Sunny,1,229,S002_P0014,Tuesday
Clothing,South,342,67.32,25,Sunny,1,168,S002_P0015,Tuesday
Clothing,South,392,88.81,25,Sunny,1,196,S002_P0016,Tuesday
Toys,South,339,22.94,5,Sunny,0,140,S002_P0017,Tuesday
Clothing,South,148,24.77,5,Sunny,0,76,S002_P0018,Tuesday
Clothing,South,973,91.42,0,Sunny,0,93,S002_P0019,Tuesday
Furniture,South,412,136.37,20,Sunny,1,144,S002_P0020,Tuesday
Toys,East,132,18.9,0,Sunny,0,115,S003_P0001,Tuesday
Groceries,East,359,57.99,10,Sunny,1,142,S003_P0002,Tuesday
Electronics,East,217,123.23,0,Sunny,0,208,S003_P0003,Tuesday
Groceries,East,256,21.05,5,Sunny,0,85,S003_P0004,Tuesday
Toys,East,528,21.8,25,Sunny,1,160,S003_P0005,Tuesday
Toys,East,89,48.43,15,Sunny,1,209,S003_P0006,Tuesday
Groceries,East,245,18.48,0,Sunny,0,122,S003_P0007,Tuesday
Clothing,East,366,124.3,5,Sunny,0,135,S003_P0008,Tuesday
Groceries,East,155,67.37,10,Sunny,0,192,S003_P0009,Tuesday
Groceries,East,234,41.89,5,Sunny,0,119,S003_P0010,Tuesday
Electronics,East,285,150.34,0,Sunny,0,142,S003_P0011,Tuesday
Furniture,East,139,88.54,10,Sunny,1,73,S003_P0012,Tuesday
Groceries,East,725,66.12,10,Sunny,0,101,S003_P0013,Tuesday
Groceries,East,220,100.61,15,Sunny,1,172,S003_P0014,Tuesday
Groceries,East,589,122.99,10,Sunny,1,196,S003_P0015,Tuesday
Electronics,East,94,100.18,25,Sunny,1,195,S003_P0016,Tuesday
Furniture,East,359,117.21,10,Sunny,0,79,S003_P0017,Tuesday
Furniture,East,512,144.77,5,Sunny,0,111,S003_P0018,Tuesday
Groceries,East,119,47.35,5,Sunny,0,69,S003_P0019,Tuesday
Clothing,East,891,58.39,25,Sunny,1,94,S003_P0020,Tuesday
Groceries,West,362,14.47,0,Cloudy,0,190,S004_P0001,Tuesday
Groceries,West,0,23.33,10,Cloudy,1,182,S004_P0002,Tuesday
Furniture,West,149,126.58,10,Cloudy,0,76,S004_P0003,Tuesday
Groceries,West,602,40.52,5,Cloudy,0,23,S004_P0004,Tuesday
Clothing,West,188,63.36,25,Cloudy,1,143,S004_P0005,Tuesday
Groceries,West,244,39.57,10,Cloudy,1,159,S004_P0006,Tuesday
Groceries,West,305,26.81,10,Cloudy,0,93,S004_P0007,Tuesday
Furniture,West,136,90.25,5,Cloudy,0,64,S004_P0008,Tuesday
Clothing,West,290,135.07,0,Cloudy,0,146,S004_P0009,Tuesday
Groceries,West,643,24.01,10,Cloudy,0,106,S004_P0010,Tuesday
Clothing,West,322,60.76,10,Cloudy,0,118,S004_P0011,Tuesday
Electronics,West,63,91.92,15,Cloudy,1,63,S004_P0012,Tuesday
Groceries,West,607,17.59,10,Cloudy,0,69,S004_P0013,Tuesday
Furniture,West,210,171.74,10,Cloudy,1,113,S004_P0014,Tuesday
Furniture,West,318,90.06,10,Cloudy,1,83,S004_P0015,Tuesday
Furniture,West,348,103.65,15,Cloudy,1,84,S004_P0016,Tuesday
Clothing,West,154,87.18,10,Cloudy,0,94,S004_P0017,Tuesday
Furniture,West,138,151.05,5,Cloudy,0,70,S004_P0018,Tuesday
Clothing,West,214,65.03,0,Cloudy,0,120,S004_P0019,Tuesday
Furniture,West,271,164.09,10,Cloudy,1,164,S004_P0020,Tuesday
Groceries,North,182,9.78,10,Cloudy,0,69,S005_P0001,Tuesday
Electronics,North,228,40.32,10,Cloudy,1,119,S005_P0002,Tuesday
Toys,North,193,29.19,10,Cloudy,0,101,S005_P0003,Tuesday
Groceries,North,131,7.95,5,Cloudy,0,108,S005_P0004,Tuesday
Groceries,North,290,14.91,25,Cloudy,1,145,S005_P0005,Tuesday
Groceries,North,817,69.88,25,Cloudy,1,245,S005_P0006,Tuesday
Groceries,North,106,86.83,10,Cloudy,0,151,S005_P0007,Tuesday
Groceries,North,133,66.74,0,Cloudy,0,101,S005_P0008,Tuesday
Groceries,North,594,94.78,10,Cloudy,0,128,S005_P0009,Tuesday
Groceries,North,249,50.93,5,Cloudy,0,67,S005_P0010,Tuesday
Electronics,North,307,76.82,0,Cloudy,0,82,S005_P0011,Tuesday
Furniture,North,389,114.58,10,Cloudy,1,56,S005_P0012,Tuesday
Groceries,North,331,79.63,5,Cloudy,0,136,S005_P0013,Tuesday
Furniture,North,340,92.97,25,Cloudy,1,4,S005_P0014,Tuesday
Groceries,North,170,61.83,10,Cloudy,1,189,S005_P0015,Tuesday
Toys,North,432,33.73,20,Cloudy,1,156,S005_P0016,Tuesday
Toys,North,202,36.03,0,Cloudy,0,82,S005_P0017,Tuesday
Clothing,North,161,26.83,5,Cloudy,0,165,S005_P0018,Tuesday
Furniture,North,83,135.48,10,Cloudy,0,82,S005_P0019,Tuesday
Toys,North,202,33.43,15,Cloudy,1,157,S005_P0020,Tuesday
Electronics,North,203,65.76,10,Snowy,0,85,S001_P0001,Wednesday
Clothing,North,176,71.02,5,Snowy,0,139,S001_P0002,Wednesday
Clothing,North,278,57.89,10,Snowy,1,128,S001_P0003,Wednesday
Electronics,North,193,104.01,0,Snowy,0,84,S001_P0004,Wednesday
Groceries,North,888,61.19,10,Snowy,0,125,S001_P0005,Wednesday
Toys,North,196,43.79,0,Snowy,0,115,S001_P0006,Wednesday
Groceries,North,650,20.0,0,Snowy,0,39,S001_P0007,Wednesday
Electronics,North,142,38.96,25,Snowy,1,142,S001_P0008,Wednesday
Clothing,North,188,89.65,15,Snowy,1,150,S001_P0009,Wednesday
Furniture,North,322,114.38,15,Snowy,1,74,S001_P0010,Wednesday
Furniture,North,298,153.97,10,Snowy,0,90,S001_P0011,Wednesday
Groceries,North,228,75.84,10,Snowy,0,103,S001_P0012,Wednesday
Toys,North,110,31.46,15,Snowy,1,112,S001_P0013,Wednesday
Groceries,North,256,72.22,0,Snowy,0,80,S001_P0014,Wednesday
Toys,North,111,12.13,20,Snowy,1,78,S001_P0015,Wednesday
Groceries,North,522,30.1,25,Snowy,1,108,S001_P0016,Wednesday
Toys,North,123,25.73,10,Snowy,1,153,S001_P0017,Wednesday
Groceries,North,169,58.26,10,Snowy,0,118,S001_P0018,Wednesday
Furniture,North,78,116.22,5,Snowy,0,83,S001_P0019,Wednesday
Furniture,North,167,102.87,10,Snowy,0,63,S001_P0020,Wednesday
Groceries,South,116,75.4,0,Snowy,0,63,S002_P0001,Wednesday
Toys,South,206,38.32,0,Snowy,0,142,S002_P0002,Wednesday
Groceries,South,504,91.23,10,Snowy,1,155,S002_P0003,Wednesday
Groceries,South,178,38.67,5,Snowy,0,87,S002_P0004,Wednesday
Electronics,South,170,84.87,10,Snowy,0,85,S002_P0005,Wednesday
Clothing,South,210,61.68,10,Snowy,0,109,S002_P0006,Wednesday
Toys,South,661,26.79,10,Snowy,0,93,S002_P0007,Wednesday
Groceries,South,166,28.79,15,Snowy,1,173,S002_P0008,Wednesday
Groceries,South,148,65.73,10,Snowy,1,132,S002_P0009,Wednesday
Groceries,South,102,105.84,10,Snowy,1,196,S002_P0010,Wednesday
Groceries,South,736,118.32,5,Snowy,0,191,S002_P0011,Wednesday
Electronics,South,310,51.36,5,Snowy,0,31,S002_P0012,Wednesday
Groceries,South,245,21.85,15,Snowy,1,146,S002_P0013,Wednesday
Electronics,South,736,94.84,5,Snowy,0,35,S002_P0014,Wednesday
Clothing,South,962,71.36,25,Snowy,1,191,S002_P0015,Wednesday
Clothing,South,175,78.04,25,Snowy,1,130,S002_P0016,Wednesday
Toys,South,761,20.11,10,Snowy,1,99,S002_P0017,Wednesday
Clothing,South,102,27.19,0,Snowy,0,74,S002_P0018,Wednesday
Clothing,South,898,60.55,5,Snowy,0,14,S002_P0019,Wednesday
Furniture,South,246,121.05,10,Snowy,0,70,S002_P0020,Wednesday
Toys,East,205,19.47,0,Sunny,0,125,S003_P0001,Wednesday
Groceries,East,236,61.71,5,Sunny,0,127,S003_P0002,Wednesday
Electronics,East,267,77.37,15,Sunny,1,85,S003_P0003,Wednesday
Groceries,East,171,28.73,0,Sunny,0,153,S003_P0004,Wednesday
Toys,East,347,22.64,5,Sunny,0,110,S003_P0005,Wednesday
Toys,East,217,37.77,10,Sunny,0,116,S003_P0006,Wednesday
Groceries,East,1187,18.37,5,Sunny,0,137,S003_P0007,Wednesday
Clothing,East,247,102.68,10,Sunny,1,77,S003_P0008,Wednesday
Groceries,East,223,62.71,20,Sunny,1,233,S003_P0009,Wednesday
Groceries,East,100,53.19,10,Sunny,1,252,S003_P0010,Wednesday
Electronics,East,162,177.36,0,Sunny,0,204,S003_P0011,Wednesday
