Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand
2022-01-06,S002,P0012,Electronics,South,864,70,0,68.15,5,Snowy,0,58.85,Winter,0,92
2022-01-06,S002,P0013,Groceries,South,218,108,544,24.89,10,Snowy,1,24.8,Winter,0,154
2022-01-06,S002,P0014,Electronics,South,682,33,0,98.21,0,Snowy,0,115.59,Winter,0,31
2022-01-06,S002,P0015,Clothing,South,985,117,0,74.99,0,Snowy,0,72.16,Winter,0,107
2022-01-06,S002,P0016,Clothing,South,180,30,0,71.37,0,Snowy,0,75.28,Winter,0,37
2022-01-06,S002,P0017,Toys,South,372,33,0,17.88,5,Snowy,0,15.35,Winter,0,51
2022-01-06,S002,P0018,Clothing,South,86,86,87,30.2,0,Snowy,0,28.21,Winter,0,105
2022-01-06,S002,P0019,Clothing,South,734,139,0,93.63,0,Snowy,0,111.08,Winter,0,116
2022-01-06,S002,P0020,Furniture,South,177,88,0,134.79,10,Snowy,0,130.59,Winter,0,102
2022-01-06,S003,P0001,Toys,East,175,77,0,18.13,0,Snowy,0,20.24,Winter,0,118
2022-01-06,S003,P0002,Groceries,East,508,138,477,59.42,10,Snowy,1,62.8,Winter,0,150
2022-01-06,S003,P0003,Electronics,East,288,118,0,92.85,5,Snowy,0,103.91,Winter,0,123
2022-01-06,S003,P0004,Groceries,East,300,82,0,18.16,25,Snowy,1,16.66,Winter,0,96
2022-01-06,S003,P0005,Toys,East,143,54,0,20.51,5,Snowy,0,24.65,Winter,0,81
2022-01-06,S003,P0006,Toys,East,112,112,143,40.33,5,Snowy,0,43.71,Winter,0,120
2022-01-06,S003,P0007,Groceries,East,485,160,0,20.64,5,Snowy,0,18.91,Winter,0,179
2022-01-06,S003,P0008,Clothing,East,366,107,0,107.83,5,Snowy,0,123.78,Winter,0,90
2022-01-06,S003,P0009,Groceries,East,209,130,0,51.96,20,Snowy,1,44.71,Winter,0,140
2022-01-06,S003,P0010,Groceries,East,258,81,0,38.09,10,Snowy,0,34.35,Winter,0,106
2022-01-06,S003,P0011,Electronics,East,260,174,295,137.01,10,Snowy,1,127.76,Winter,0,146
2022-01-06,S003,P0012,Furniture,East,293,72,0,103.88,0,Snowy,0,96.14,Winter,0,74
2022-01-06,S003,P0013,Groceries,East,671,121,0,85.35,10,Snowy,1,99.35,Winter,0,189
2022-01-06,S003,P0014,Groceries,East,244,111,0,90.22,5,Snowy,0,107.41,Winter,0,98
2022-01-06,S003,P0015,Groceries,East,1032,59,0,86.56,5,Snowy,0,102.23,Winter,0,77
2022-01-06,S003,P0016,Electronics,East,244,87,0,97.0,10,Snowy,0,104.18,Winter,0,118
2022-01-06,S003,P0017,Furniture,East,290,82,0,134.1,0,Snowy,0,126.81,Winter,0,88
2022-01-06,S003,P0018,Furniture,East,268,50,0,133.88,5,Snowy,0,120.9,Winter,0,73
2022-01-06,S003,P0019,Groceries,East,317,62,0,54.36,0,Snowy,0,65.4,Winter,0,94
2022-01-06,S003,P0020,Clothing,East,124,108,0,81.78,0,Snowy,0,91.62,Winter,0,125
2022-01-06,S004,P0001,Groceries,West,933,85,0,10.92,10,Snowy,0,11.72,Winter,0,126
2022-01-06,S004,P0002,Groceries,West,382,191,334,20.33,20,Snowy,1,22.59,Winter,0,174
2022-01-06,S004,P0003,Furniture,West,554,46,0,130.95,0,Snowy,0,116.47,Winter,0,44
2022-01-06,S004,P0004,Groceries,West,340,70,304,39.0,25,Snowy,1,44.3,Winter,0,88
2022-01-06,S004,P0005,Clothing,West,73,72,94,66.6,10,Snowy,0,66.46,Winter,0,84
2022-01-06,S004,P0006,Groceries,West,174,122,232,37.63,0,Snowy,0,40.22,Winter,0,107
2022-01-06,S004,P0007,Groceries,West,735,70,0,26.73,0,Snowy,0,31.82,Winter,0,77
2022-01-06,S004,P0008,Furniture,West,125,89,85,98.17,5,Snowy,0,105.3,Winter,0,88
2022-01-06,S004,P0009,Clothing,West,477,220,506,131.78,15,Snowy,1,149.1,Winter,0,198
2022-01-06,S004,P0010,Groceries,West,379,88,0,26.05,0,Snowy,0,27.81,Winter,0,99
2022-01-06,S004,P0011,Clothing,West,835,93,0,55.64,10,Snowy,1,61.42,Winter,0,106
2022-01-06,S004,P0012,Electronics,West,131,61,0,106.65,5,Snowy,0,93.14,Winter,0,73
2022-01-06,S004,P0013,Groceries,West,638,98,0,17.55,15,Snowy,1,16.72,Winter,0,84
2022-01-06,S004,P0014,Furniture,West,177,56,0,163.95,0,Snowy,0,162.92,Winter,0,55
2022-01-06,S004,P0015,Furniture,West,147,81,0,115.41,0,Snowy,0,106.24,Winter,0,111
2022-01-06,S004,P0016,Furniture,West,408,77,0,107.81,10,Snowy,0,118.17,Winter,0,79
2022-01-06,S004,P0017,Clothing,West,302,74,0,84.09,5,Snowy,0,90.47,Winter,0,68
2022-01-06,S004,P0018,Furniture,West,119,44,67,144.32,10,Snowy,0,138.62,Winter,0,58
2022-01-06,S004,P0019,Clothing,West,131,80,112,63.78,0,Snowy,0,56.09,Winter,0,98
2022-01-06,S004,P0020,Furniture,West,434,37,0,115.81,0,Snowy,0,133.35,Winter,0,42
2022-01-06,S005,P0001,Groceries,North,95,95,0,14.59,0,Sunny,0,15.61,Winter,0,163
2022-01-06,S005,P0002,Electronics,North,311,84,389,37.21,20,Sunny,1,33.72,Winter,0,114
2022-01-06,S005,P0003,Toys,North,156,111,116,33.01,5,Sunny,0,35.42,Winter,0,139
2022-01-06,S005,P0004,Groceries,North,172,162,120,8.44,10,Sunny,1,7.58,Winter,0,146
2022-01-06,S005,P0005,Groceries,North,268,82,0,15.43,10,Sunny,0,14.73,Winter,0,97
2022-01-06,S005,P0006,Groceries,North,719,198,652,73.71,5,Sunny,0,80.71,Winter,0,190
2022-01-06,S005,P0007,Groceries,North,306,130,275,103.96,0,Sunny,0,95.26,Winter,0,159
2022-01-06,S005,P0008,Groceries,North,79,79,135,69.43,5,Sunny,0,77.03,Winter,0,148
2022-01-06,S005,P0009,Groceries,North,96,87,0,89.43,10,Sunny,1,96.6,Winter,0,109
2022-01-06,S005,P0010,Groceries,North,819,80,0,58.62,5,Sunny,0,68.66,Winter,0,108
2022-01-06,S005,P0011,Electronics,North,260,100,0,67.74,25,Sunny,1,77.94,Winter,0,132
2022-01-06,S005,P0012,Furniture,North,744,52,0,128.7,0,Sunny,0,143.66,Winter,0,73
2022-01-06,S005,P0013,Groceries,North,421,185,514,76.03,20,Sunny,1,90.91,Winter,0,182
2022-01-06,S005,P0014,Furniture,North,402,58,0,162.12,5,Sunny,0,191.46,Winter,0,83
2022-01-06,S005,P0015,Groceries,North,144,144,333,57.1,10,Sunny,0,67.76,Winter,0,178
2022-01-06,S005,P0016,Toys,North,817,51,0,31.42,5,Sunny,0,36.64,Winter,0,78
2022-01-06,S005,P0017,Toys,North,103,103,116,37.89,5,Sunny,0,45.54,Winter,0,113
2022-01-06,S005,P0018,Clothing,North,71,71,127,26.78,0,Sunny,0,24.02,Winter,0,145
2022-01-06,S005,P0019,Furniture,North,37,37,130,134.65,5,Sunny,0,154.07,Winter,0,79
2022-01-06,S005,P0020,Toys,North,192,105,0,33.11,5,Sunny,0,29.13,Winter,0,116
2022-01-07,S001,P0001,Electronics,North,92,92,0,66.07,10,Snowy,0,63.57,Winter,0,87
2022-01-07,S001,P0002,Clothing,North,173,96,0,58.58,10,Snowy,0,63.45,Winter,0,94
2022-01-07,S001,P0003,Clothing,North,359,51,0,43.04,15,Snowy,1,49.62,Winter,0,71
2022-01-07,S001,P0004,Electronics,North,105,65,0,99.27,0,Snowy,0,91.37,Winter,0,57
2022-01-07,S001,P0005,Groceries,North,1357,64,0,56.02,10,Snowy,0,47.81,Winter,0,97
2022-01-07,S001,P0006,Toys,North,180,85,0,46.2,0,Snowy,0,40.13,Winter,0,115
2022-01-07,S001,P0007,Groceries,North,625,87,0,25.04,10,Snowy,1,26.46,Winter,0,134
2022-01-07,S001,P0008,Electronics,North,108,108,110,46.73,5,Snowy,0,53.28,Winter,0,124
2022-01-07,S001,P0009,Clothing,North,224,94,0,96.57,5,Snowy,0,96.17,Winter,0,120
2022-01-07,S001,P0010,Furniture,North,675,36,0,114.83,5,Snowy,0,111.12,Winter,0,45
2022-01-07,S001,P0011,Furniture,North,144,59,0,163.3,5,Snowy,0,155.39,Winter,0,76
2022-01-07,S001,P0012,Groceries,North,171,56,131,61.32,20,Snowy,1,70.34,Winter,0,76
2022-01-07,S001,P0013,Toys,North,199,44,0,23.68,25,Snowy,1,23.5,Winter,0,66
2022-01-07,S001,P0014,Groceries,North,476,109,0,60.19,20,Snowy,1,65.11,Winter,0,108
2022-01-07,S001,P0015,Toys,North,91,91,95,16.24,5,Snowy,0,14.01,Winter,0,98
2022-01-07,S001,P0016,Groceries,North,614,148,0,38.9,20,Snowy,1,42.05,Winter,0,175
2022-01-07,S001,P0017,Toys,North,138,79,118,22.03,10,Snowy,0,20.69,Winter,0,102
2022-01-07,S001,P0018,Groceries,North,108,108,134,50.74,25,Snowy,1,55.32,Winter,0,132
2022-01-07,S001,P0019,Furniture,North,69,55,55,104.86,0,Snowy,0,111.23,Winter,0,55
2022-01-07,S001,P0020,Furniture,North,275,111,0,122.03,20,Snowy,1,108.97,Winter,0,135
2022-01-07,S002,P0001,Groceries,South,249,96,0,84.54,10,Cloudy,0,91.97,Winter,0,146
2022-01-07,S002,P0002,Toys,South,206,57,0,31.44,0,Cloudy,0,27.0,Winter,0,66
2022-01-07,S002,P0003,Groceries,South,240,72,244,59.13,25,Cloudy,1,54.77,Winter,0,75
2022-01-07,S002,P0004,Groceries,South,72,69,250,41.02,5,Cloudy,0,37.35,Winter,0,90
2022-01-07,S002,P0005,Electronics,South,584,112,0,101.71,0,Cloudy,0,101.33,Winter,0,108
2022-01-07,S002,P0006,Clothing,South,148,148,134,74.21,0,Cloudy,0,87.19,Winter,0,134
2022-01-07,S002,P0007,Toys,South,276,200,492,32.05,20,Cloudy,1,31.94,Winter,0,195
2022-01-07,S002,P0008,Groceries,South,63,63,102,25.23,10,Cloudy,0,29.11,Winter,0,124
2022-01-07,S002,P0009,Groceries,South,706,132,0,70.5,0,Cloudy,0,63.7,Winter,0,120
2022-01-07,S002,P0010,Groceries,South,148,110,120,95.48,0,Cloudy,0,106.6,Winter,0,121
2022-01-07,S002,P0011,Groceries,South,201,185,0,109.02,5,Cloudy,0,131.59,Winter,0,160
2022-01-07,S002,P0012,Electronics,South,794,129,0,61.38,15,Cloudy,1,70.19,Winter,0,110
2022-01-07,S002,P0013,Groceries,South,110,92,0,22.95,10,Cloudy,1,22.65,Winter,0,126
2022-01-07,S002,P0014,Electronics,South,649,98,708,114.8,25,Cloudy,1,133.09,Winter,0,163
2022-01-07,S002,P0015,Clothing,South,868,135,0,73.85,5,Cloudy,0,70.93,Winter,0,118
2022-01-07,S002,P0016,Clothing,South,414,93,0,79.33,25,Cloudy,1,68.51,Winter,0,136
2022-01-07,S002,P0017,Toys,South,339,144,442,21.92,10,Cloudy,0,21.41,Winter,0,126
2022-01-07,S002,P0018,Clothing,South,87,87,140,29.06,15,Cloudy,1,26.69,Winter,0,145
2022-01-07,S002,P0019,Clothing,South,595,141,770,107.35,5,Cloudy,0,128.83,Winter,0,183
2022-01-07,S002,P0020,Furniture,South,344,150,498,152.69,15,Cloudy,1,137.76,Winter,0,163
2022-01-07,S003,P0001,Toys,East,507,54,0,15.15,0,Sunny,0,16.67,Winter,0,65
2022-01-07,S003,P0002,Groceries,East,370,146,0,65.52,0,Sunny,0,75.75,Winter,0,148
2022-01-07,S003,P0003,Electronics,East,170,168,198,102.47,20,Sunny,1,122.65,Winter,0,224
2022-01-07,S003,P0004,Groceries,East,218,143,0,26.11,0,Sunny,0,30.75,Winter,0,137
2022-01-07,S003,P0005,Toys,East,89,89,0,27.96,0,Sunny,0,24.48,Winter,0,146
2022-01-07,S003,P0006,Toys,East,143,86,91,39.91,5,Sunny,0,35.93,Winter,0,100
2022-01-07,S003,P0007,Groceries,East,325,204,0,19.27,20,Sunny,1,16.62,Winter,0,220
2022-01-07,S003,P0008,Clothing,East,259,90,200,118.62,10,Sunny,0,105.96,Winter,0,120
2022-01-07,S003,P0009,Groceries,East,79,79,202,72.47,5,Sunny,0,70.46,Winter,0,200
2022-01-07,S003,P0010,Groceries,East,177,106,159,46.84,5,Sunny,0,46.05,Winter,0,157
2022-01-07,S003,P0011,Electronics,East,86,61,0,113.78,5,Sunny,0,125.32,Winter,0,86
2022-01-07,S003,P0012,Furniture,East,221,58,0,67.81,25,Sunny,1,77.88,Winter,0,51
2022-01-07,S003,P0013,Groceries,East,1231,115,0,72.09,15,Sunny,1,62.68,Winter,0,130
2022-01-07,S003,P0014,Groceries,East,821,266,0,101.16,25,Sunny,1,112.75,Winter,0,225
2022-01-07,S003,P0015,Groceries,East,973,39,0,77.03,10,Sunny,0,84.04,Winter,0,59
2022-01-07,S003,P0016,Electronics,East,561,148,0,93.94,15,Sunny,1,110.05,Winter,0,126
2022-01-07,S003,P0017,Furniture,East,208,41,0,114.85,0,Sunny,0,136.76,Winter,0,59
2022-01-07,S003,P0018,Furniture,East,218,44,0,112.33,15,Sunny,1,102.59,Winter,0,56
2022-01-07,S003,P0019,Groceries,East,255,195,0,67.97,5,Sunny,0,67.29,Winter,0,168
2022-01-07,S003,P0020,Clothing,East,769,169,891,108.81,10,Sunny,1,93.08,Winter,0,259
2022-01-07,S004,P0001,Groceries,West,848,99,0,11.13,5,Cloudy,0,13.29,Winter,0,115
2022-01-07,S004,P0002,Groceries,West,191,84,0,18.74,5,Cloudy,0,22.29,Winter,0,89
2022-01-07,S004,P0003,Furniture,West,508,119,0,123.07,25,Cloudy,1,111.21,Winter,0,107
2022-01-07,S004,P0004,Groceries,West,270,81,0,52.71,0,Cloudy,0,50.35,Winter,0,77
2022-01-07,S004,P0005,Clothing,West,95,65,80,69.57,0,Cloudy,0,80.17,Winter,0,81
2022-01-07,S004,P0006,Groceries,West,52,52,0,39.93,0,Cloudy,0,35.71,Winter,0,109
2022-01-07,S004,P0007,Groceries,West,665,61,0,20.88,25,Cloudy,1,20.15,Winter,0,74
2022-01-07,S004,P0008,Furniture,West,121,38,0,79.73,5,Cloudy,0,92.01,Winter,0,33
2022-01-07,S004,P0009,Clothing,West,257,93,0,126.5,10,Cloudy,0,109.95,Winter,0,142
2022-01-07,S004,P0010,Groceries,West,291,158,0,27.59,5,Cloudy,0,31.24,Winter,0,134
2022-01-07,S004,P0011,Clothing,West,742,106,0,62.28,5,Cloudy,0,73.82,Winter,0,125
2022-01-07,S004,P0012,Electronics,West,70,70,128,91.49,25,Cloudy,1,100.84,Winter,0,113
2022-01-07,S004,P0013,Groceries,West,540,175,611,20.53,25,Cloudy,1,18.47,Winter,0,178
2022-01-07,S004,P0014,Furniture,West,121,111,306,199.44,10,Cloudy,1,236.04,Winter,0,164
2022-01-07,S004,P0015,Furniture,West,366,62,0,92.93,0,Cloudy,0,111.43,Winter,0,63
2022-01-07,S004,P0016,Furniture,West,331,76,0,103.51,10,Cloudy,1,114.49,Winter,0,67
2022-01-07,S004,P0017,Clothing,West,228,185,152,112.69,10,Cloudy,0,98.09,Winter,0,162
2022-01-07,S004,P0018,Furniture,West,142,90,72,143.49,20,Cloudy,1,142.13,Winter,0,90
2022-01-07,S004,P0019,Clothing,West,163,157,167,65.01,10,Cloudy,0,69.22,Winter,0,156
2022-01-07,S004,P0020,Furniture,West,397,147,0,145.76,10,Cloudy,1,155.54,Winter,0,140
2022-01-07,S005,P0001,Groceries,North,339,109,0,13.61,0,Snowy,0,14.72,Winter,0,138
2022-01-07,S005,P0002,Electronics,North,227,34,0,30.41,10,Snowy,0,36.04,Winter,0,39
2022-01-07,S005,P0003,Toys,North,161,68,105,26.19,15,Snowy,1,30.49,Winter,0,101
2022-01-07,S005,P0004,Groceries,North,130,82,83,8.0,0,Snowy,0,7.63,Winter,0,94
2022-01-07,S005,P0005,Groceries,North,186,61,151,16.62,0,Snowy,0,15.85,Winter,0,88
2022-01-07,S005,P0006,Groceries,North,521,96,0,61.21,0,Snowy,0,57.12,Winter,0,91
2022-01-07,S005,P0007,Groceries,North,176,70,0,62.93,15,Snowy,1,70.71,Winter,0,68
2022-01-07,S005,P0008,Groceries,North,135,135,122,72.5,0,Snowy,0,82.44,Winter,0,145
2022-01-07,S005,P0009,Groceries,North,491,124,504,112.68,5,Snowy,0,109.74,Winter,0,151
2022-01-07,S005,P0010,Groceries,North,739,104,0,62.64,5,Snowy,0,55.06,Winter,0,113
2022-01-07,S005,P0011,Electronics,North,160,32,0,59.46,10,Snowy,0,68.22,Winter,0,42
2022-01-07,S005,P0012,Furniture,North,692,117,0,139.61,10,Snowy,1,148.24,Winter,0,130
2022-01-07,S005,P0013,Groceries,North,236,176,0,76.85,20,Snowy,1,74.22,Winter,0,166
2022-01-07,S005,P0014,Furniture,North,344,82,344,134.38,25,Snowy,1,143.16,Winter,0,97
2022-01-07,S005,P0015,Groceries,North,194,47,0,38.42,10,Snowy,0,41.84,Winter,0,53
2022-01-07,S005,P0016,Toys,North,766,95,0,33.14,15,Snowy,1,29.56,Winter,0,112
2022-01-07,S005,P0017,Toys,North,116,61,56,32.86,5,Snowy,0,31.87,Winter,0,57
2022-01-07,S005,P0018,Clothing,North,127,77,114,18.28,20,Snowy,1,20.61,Winter,0,110
2022-01-07,S005,P0019,Furniture,North,176,107,0,141.26,5,Snowy,0,166.27,Winter,0,93
2022-01-07,S005,P0020,Toys,North,87,87,134,34.15,15,Snowy,1,33.81,Winter,0,165
2022-01-08,S001,P0001,Electronics,North,308,96,248,68.56,10,Snowy,1,80.99,Winter,0,113
2022-01-08,S001,P0002,Clothing,North,77,77,208,76.3,15,Snowy,1,90.66,Winter,0,208
2022-01-08,S001,P0003,Clothing,North,308,109,0,54.15,15,Snowy,1,58.19,Winter,0,142
2022-01-08,S001,P0004,Electronics,North,155,32,0,69.37,20,Snowy,1,78.42,Winter,0,36
2022-01-08,S001,P0005,Groceries,North,1293,95,0,53.57,5,Snowy,0,59.53,Winter,0,83
2022-01-08,S001,P0006,Toys,North,95,90,0,35.55,20,Snowy,1,37.46,Winter,0,119
2022-01-08,S001,P0007,Groceries,North,538,174,650,25.99,10,Snowy,1,31.25,Winter,0,147
2022-01-08,S001,P0008,Electronics,North,110,69,97,41.98,10,Snowy,1,49.25,Winter,0,107
2022-01-08,S001,P0009,Clothing,North,130,83,105,88.19,5,Snowy,0,80.62,Winter,0,92
2022-01-08,S001,P0010,Furniture,North,639,74,0,135.63,0,Snowy,0,126.7,Winter,0,76
2022-01-08,S001,P0011,Furniture,North,282,63,0,125.42,25,Snowy,1,135.96,Winter,0,83
2022-01-08,S001,P0012,Groceries,North,115,105,162,76.44,5,Snowy,0,90.0,Winter,0,90
2022-01-08,S001,P0013,Toys,North,155,55,0,26.67,10,Snowy,0,31.05,Winter,0,62
2022-01-08,S001,P0014,Groceries,North,367,75,348,55.78,25,Snowy,1,58.86,Winter,0,104
2022-01-08,S001,P0015,Toys,North,95,95,137,16.38,15,Snowy,1,14.52,Winter,0,137
2022-01-08,S001,P0016,Groceries,North,466,161,508,36.88,25,Snowy,1,32.95,Winter,0,160
2022-01-08,S001,P0017,Toys,North,177,79,0,21.9,0,Snowy,0,21.7,Winter,0,69
2022-01-08,S001,P0018,Groceries,North,134,134,229,77.51,15,Snowy,1,73.76,Winter,0,227
2022-01-08,S001,P0019,Furniture,North,69,59,64,105.33,10,Snowy,0,101.66,Winter,0,70
2022-01-08,S001,P0020,Furniture,North,588,81,0,124.39,5,Snowy,0,116.58,Winter,0,87
2022-01-08,S002,P0001,Groceries,South,524,83,0,82.34,10,Cloudy,1,80.13,Winter,0,120
2022-01-08,S002,P0002,Toys,South,363,115,0,35.07,10,Cloudy,1,33.62,Winter,0,130
2022-01-08,S002,P0003,Groceries,South,168,87,422,78.72,10,Cloudy,1,93.43,Winter,0,122
2022-01-08,S002,P0004,Groceries,South,213,70,0,28.79,25,Cloudy,1,34.33,Winter,0,71
2022-01-08,S002,P0005,Electronics,South,472,40,0,72.89,5,Cloudy,0,79.95,Winter,0,44
2022-01-08,S002,P0006,Clothing,South,134,92,120,60.13,25,Cloudy,1,54.74,Winter,0,143
2022-01-08,S002,P0007,Toys,South,76,76,441,33.12,10,Cloudy,1,32.8,Winter,0,163
2022-01-08,S002,P0008,Groceries,South,102,102,139,23.49,15,Cloudy,1,25.55,Winter,0,120
2022-01-08,S002,P0009,Groceries,South,574,133,0,63.41,10,Cloudy,0,73.82,Winter,0,137
2022-01-08,S002,P0010,Groceries,South,158,158,129,107.34,0,Cloudy,0,117.4,Winter,0,161
2022-01-08,S002,P0011,Groceries,South,584,125,526,97.54,20,Cloudy,1,107.49,Winter,0,183
2022-01-08,S002,P0012,Electronics,South,665,63,0,70.27,0,Cloudy,0,83.04,Winter,0,101
2022-01-08,S002,P0013,Groceries,South,18,18,0,25.05,0,Cloudy,0,22.96,Winter,0,120
2022-01-08,S002,P0014,Electronics,South,551,170,0,130.84,20,Cloudy,1,124.27,Winter,0,169
2022-01-08,S002,P0015,Clothing,South,733,217,798,75.7,20,Cloudy,1,66.84,Winter,0,188
2022-01-08,S002,P0016,Clothing,South,321,112,409,98.35,15,Cloudy,1,104.4,Winter,0,187
2022-01-08,S002,P0017,Toys,South,195,84,0,19.89,5,Cloudy,0,17.14,Winter,0,80
2022-01-08,S002,P0018,Clothing,South,140,140,191,30.56,25,Cloudy,1,29.2,Winter,0,213
2022-01-08,S002,P0019,Clothing,South,454,55,0,77.42,10,Cloudy,0,67.71,Winter,0,75
2022-01-08,S002,P0020,Furniture,South,194,90,0,155.62,0,Cloudy,0,175.58,Winter,0,130
2022-01-08,S003,P0001,Toys,East,453,116,0,13.26,25,Sunny,1,15.82,Winter,0,110
2022-01-08,S003,P0002,Groceries,East,224,68,0,40.08,25,Sunny,1,44.12,Winter,0,83
2022-01-08,S003,P0003,Electronics,East,200,179,204,99.43,25,Sunny,1,95.25,Winter,0,217
2022-01-08,S003,P0004,Groceries,East,473,60,0,16.05,25,Sunny,1,14.37,Winter,0,61
2022-01-08,S003,P0005,Toys,East,680,46,0,18.68,5,Sunny,0,20.67,Winter,0,55
2022-01-08,S003,P0006,Toys,East,148,120,124,37.68,20,Sunny,1,34.33,Winter,0,137
2022-01-08,S003,P0007,Groceries,East,791,315,1073,20.56,25,Sunny,1,19.43,Winter,0,279
2022-01-08,S003,P0008,Clothing,East,169,169,355,111.58,25,Sunny,1,106.85,Winter,0,162
2022-01-08,S003,P0009,Groceries,East,202,66,0,45.88,10,Sunny,0,53.63,Winter,0,80
2022-01-08,S003,P0010,Groceries,East,230,43,0,33.75,5,Sunny,0,30.87,Winter,0,56
2022-01-08,S003,P0011,Electronics,East,320,118,229,120.03,20,Sunny,1,102.99,Winter,0,141
2022-01-08,S003,P0012,Furniture,East,163,91,182,98.65,10,Sunny,0,92.63,Winter,0,90
2022-01-08,S003,P0013,Groceries,East,1116,112,0,80.03,0,Sunny,0,90.6,Winter,0,128
2022-01-08,S003,P0014,Groceries,East,555,94,0,77.3,25,Sunny,1,89.81,Winter,0,123
2022-01-08,S003,P0015,Groceries,East,934,151,0,125.22,10,Sunny,1,113.06,Winter,0,203
2022-01-08,S003,P0016,Electronics,East,413,83,0,90.27,20,Sunny,1,80.01,Winter,0,116
2022-01-08,S003,P0017,Furniture,East,665,44,0,106.32,5,Sunny,0,123.22,Winter,0,52
2022-01-08,S003,P0018,Furniture,East,660,76,0,138.05,10,Sunny,1,117.99,Winter,0,97
2022-01-08,S003,P0019,Groceries,East,60,60,183,67.83,0,Sunny,0,76.78,Winter,0,167
2022-01-08,S003,P0020,Clothing,East,600,210,0,120.06,0,Sunny,0,111.2,Winter,0,256
2022-01-08,S004,P0001,Groceries,West,749,123,0,11.21,20,Cloudy,1,9.69,Winter,0,158
2022-01-08,S004,P0002,Groceries,West,441,145,0,19.45,20,Cloudy,1,17.32,Winter,0,140
2022-01-08,S004,P0003,Furniture,West,389,115,0,120.54,20,Cloudy,1,136.15,Winter,0,96
2022-01-08,S004,P0004,Groceries,West,189,88,333,45.12,25,Cloudy,1,53.21,Winter,0,134
2022-01-08,S004,P0005,Clothing,West,110,110,125,84.07,0,Cloudy,0,78.03,Winter,0,124
2022-01-08,S004,P0006,Groceries,West,232,174,307,32.07,25,Cloudy,1,38.56,Winter,0,149
2022-01-08,S004,P0007,Groceries,West,604,127,0,25.03,15,Cloudy,1,29.52,Winter,0,106
2022-01-08,S004,P0008,Furniture,West,83,77,116,95.01,15,Cloudy,1,108.92,Winter,0,112
2022-01-08,S004,P0009,Clothing,West,164,126,0,110.64,10,Cloudy,0,124.02,Winter,0,115
2022-01-08,S004,P0010,Groceries,West,133,133,0,28.48,5,Cloudy,0,30.83,Winter,0,145
2022-01-08,S004,P0011,Clothing,West,636,170,653,68.04,10,Cloudy,1,57.9,Winter,0,156
2022-01-08,S004,P0012,Electronics,West,128,61,108,102.56,10,Cloudy,0,120.25,Winter,0,92
2022-01-08,S004,P0013,Groceries,West,365,83,0,22.46,0,Cloudy,0,24.86,Winter,0,126
2022-01-08,S004,P0014,Furniture,West,10,10,0,145.46,15,Cloudy,1,174.15,Winter,0,80
2022-01-08,S004,P0015,Furniture,West,304,108,268,95.36,15,Cloudy,1,89.62,Winter,0,102
2022-01-08,S004,P0016,Furniture,West,255,81,266,107.39,15,Cloudy,1,129.24,Winter,0,94
2022-01-08,S004,P0017,Clothing,West,195,125,104,98.17,10,Cloudy,0,95.09,Winter,0,114
2022-01-08,S004,P0018,Furniture,West,124,87,109,176.09,15,Cloudy,1,167.89,Winter,0,135
2022-01-08,S004,P0019,Clothing,West,173,55,0,56.87,0,Cloudy,0,66.16,Winter,0,80
2022-01-08,S004,P0020,Furniture,West,250,118,275,168.25,0,Cloudy,0,167.98,Winter,0,136
2022-01-08,S005,P0001,Groceries,North,230,139,299,10.63,25,Snowy,1,11.75,Winter,0,152
2022-01-08,S005,P0002,Electronics,North,193,129,0,39.94,10,Snowy,1,46.73,Winter,0,116
2022-01-08,S005,P0003,Toys,North,198,152,137,32.98,10,Snowy,1,35.92,Winter,0,158
2022-01-08,S005,P0004,Groceries,North,131,128,128,7.13,20,Snowy,1,8.54,Winter,0,146
2022-01-08,S005,P0005,Groceries,North,125,57,0,15.66,0,Snowy,0,17.09,Winter,0,86
2022-01-08,S005,P0006,Groceries,North,425,71,0,48.22,25,Snowy,1,43.59,Winter,0,106
2022-01-08,S005,P0007,Groceries,North,381,97,0,88.9,10,Snowy,1,76.99,Winter,0,141
2022-01-08,S005,P0008,Groceries,North,122,122,201,65.98,25,Snowy,1,59.02,Winter,0,198
2022-01-08,S005,P0009,Groceries,North,367,70,0,94.5,10,Snowy,0,93.89,Winter,0,110
2022-01-08,S005,P0010,Groceries,North,635,66,0,56.18,5,Snowy,0,63.37,Winter,0,95
2022-01-08,S005,P0011,Electronics,North,502,62,0,72.69,10,Snowy,1,70.68,Winter,0,81
2022-01-08,S005,P0012,Furniture,North,575,53,0,113.33,10,Snowy,0,124.51,Winter,0,67
2022-01-08,S005,P0013,Groceries,North,60,39,0,60.39,5,Snowy,0,64.29,Winter,0,54
2022-01-08,S005,P0014,Furniture,North,262,96,0,168.39,10,Snowy,1,178.03,Winter,0,111
2022-01-08,S005,P0015,Groceries,North,480,80,0,39.55,15,Snowy,1,44.08,Winter,0,76
2022-01-08,S005,P0016,Toys,North,671,79,0,34.5,10,Snowy,1,32.85,Winter,0,107
2022-01-08,S005,P0017,Toys,North,111,111,135,37.39,10,Snowy,0,40.65,Winter,0,126
